PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Jayson Tatum,BOS,46,0.7,2.7,0.55,0.4,0.2,0.6,27.6,27.6,3.2,3.2,3.2,0,29,1.3
Jalen Brunson,NYK,47,0.2,0.9,1.6,0.3,0.1,0.2,77.8,77.8,10,0,10,0,80,99.1
Jaxson Hayes,LAL,39,0.3,10.1,1.33,0.4,0.2,0.3,70,70,25,0,25,8.3,66.7,88.7
Sasha Vezenkov,SAC,32,0.4,7.6,1.23,0.5,0.3,0.3,72.7,72.7,0,15.4,0,0,61.5,69.1
Malcolm Brogdon,POR,39,0.3,2.1,1.23,0.4,0.2,0.3,58.3,58.3,7.7,0,7.7,0,61.5,69.1
Cam Whitmore,HOU,26,0.6,5.4,1.07,0.6,0.2,0.5,50,50,20,0,20,0,53.3,37.1
Dillon Brooks,HOU,40,0.4,3.2,0.94,0.4,0.2,0.4,46.7,46.7,5.9,5.9,5.9,0,47.1,24.1
Trey Lyles,SAC,33,0.5,8.3,0.89,0.5,0.2,0.4,46.2,46.2,16.7,11.1,16.7,0,50,17.7
Xavier Tillman,MEM,34,0.8,9.9,0.61,0.5,0.1,0.5,27.8,27.8,19.2,11.5,15.4,0,38.5,3
MarJon Beauchamp,MIL,35,0.3,7.1,1.25,0.4,0.2,0.3,70,70,16.7,0,16.7,0,66.7,73.7
Marcus Morris Sr.,PHI,36,0.3,5.3,1.25,0.4,0.2,0.3,60,60,16.7,0,8.3,0,66.7,73.7
Bradley Beal,PHX,26,0.5,2.6,1.25,0.6,0.2,0.3,62.5,62.5,25,8.3,25,0,66.7,73.7
De'Aaron Fox,SAC,41,0.3,1.2,1.15,0.4,0.1,0.2,55.6,55.6,23.1,7.7,15.4,0,61.5,52.6
Buddy Hield,IND,50,0.3,2.6,1,0.3,0.1,0.2,63.6,68.2,0,26.7,0,0,46.7,28.5
Collin Sexton,UTA,51,0.3,1.8,1,0.3,0.1,0.2,45.5,45.5,20,13.3,6.7,6.7,46.7,28.5
Thaddeus Young,TOR,21,0.8,17.5,0.88,0.7,0.3,0.8,41.2,41.2,5.9,0,5.9,5.9,41.2,16.5
Keita Bates-Diop,PHX,38,0.4,9.8,0.88,0.4,0.2,0.4,46.7,46.7,5.9,11.8,5.9,5.9,41.2,16.5
Christian Braun,DEN,51,0.3,4.7,0.88,0.3,0.1,0.3,42.9,42.9,11.8,11.8,11.8,5.9,41.2,16.5
Dyson Daniels,NOP,48,0.4,5.8,0.83,0.3,0.1,0.3,46.7,46.7,11.1,5.6,11.1,0,44.4,14.3
Luguentz Dort,OKC,48,0.4,4,0.79,0.3,0.1,0.3,38.5,38.5,15.8,15.8,15.8,0,42.1,9.9
Ben Simmons,BKN,8,1.5,20.3,1.17,1.8,0.9,1.4,63.6,63.6,0,8.3,0,0,58.3,57.3
Gordon Hayward,CHA,25,0.5,3.1,1.17,0.6,0.3,0.4,70,70,0,16.7,0,0,58.3,57.3
Coby White,CHI,50,0.2,1.3,1.17,0.3,0.1,0.2,44.4,55.6,16.7,8.3,16.7,0,50,57.3
