PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Kevin Knox II,DET,28,2.4,35.5,1.04,2.5,0.8,1.8,45.1,50,19.7,6.1,16.7,3,51.5,11.6
Troy Brown Jr.,MIN,30,2.2,37.5,1.06,2.3,0.9,1.8,50.9,53.8,12.1,9.1,9.1,1.5,51.5,9.4
Kyrie Irving,DAL,27,3.3,32.8,0.81,2.6,1.1,2.7,40.3,43.8,5.7,12.5,4.5,0,38.6,81.9
Santi Aldama,MEM,38,2.1,25.5,0.89,1.9,0.6,1.5,41.4,46.6,12.5,17.5,11.3,2.5,40,60.9
Zach LaVine,CHI,25,3.2,31.1,0.9,2.8,1.2,2.5,48.4,54.8,5.1,19,5.1,2.5,40.5,56.9
Tari Eason,HOU,22,3.5,39.3,0.92,3.2,1.1,2.6,43.9,48.2,14.3,14.3,11.7,2.6,42.9,48
Cedi Osman,SAS,48,1.6,27.5,0.96,1.5,0.7,1.3,50,54.7,2.7,13.3,1.3,1.3,44,34.2
Donovan Mitchell,CLE,38,2.6,31.2,0.75,1.9,0.6,1.8,33.8,35.3,16.5,16.5,14.4,3.1,36.1,90.8
Isaiah Joe,OKC,45,1.7,26.6,0.97,1.6,0.6,1.3,45.8,51.7,8,13.3,6.7,0,44,29.6
Tyler Herro,MIA,29,3.2,26.6,0.81,2.6,0.9,2.2,41.3,46,10.8,22.6,9.7,1.1,36.6,82.4
DeAndre Jordan,DEN,22,4.1,66.4,0.82,3.4,1.4,3.5,39,44.2,5.5,11,5.5,1.1,37.4,77.9
Bojan Bogdanovic,DET,28,3,33.3,0.91,2.7,1,2.5,38.6,44.3,9.5,8.3,9.5,1.2,40.5,54.7
Marcus Smart,MEM,20,4,40,0.95,3.8,1.6,3.4,45.6,54.4,5,12.5,5,2.5,40,37.5
Amen Thompson,HOU,29,2.5,40.8,1.05,2.7,1,1.9,55.6,61.1,13.7,15.1,12.3,2.7,49.3,10.8
Blake Wesley,SAS,24,3,49.3,1.07,3.2,0.9,2,46.8,54.3,22.2,16.7,22.2,4.2,47.2,7.5
Amir Coffey,LAC,32,2.9,40.3,0.84,2.5,0.8,2.1,37.3,40.3,17,14.9,16,3.2,40.4,74.7
LeBron James,LAL,44,2.5,29.6,0.72,1.8,0.7,2.1,34,38.8,5.4,10.8,4.5,0.9,32.4,93.5
Immanuel Quickley,NYK,29,3,35.2,0.93,2.8,1.1,2,54.2,58.5,9.3,24.4,9.3,2.3,44.2,45
Anfernee Simons,POR,28,2.9,28.6,0.99,2.9,1.2,2.4,51.5,55.3,6.2,13.6,6.2,1.2,46.9,25.3
Chris Paul,GSW,32,2.4,31.5,1.03,2.5,0.9,1.9,49.2,55.7,10.3,15.4,7.7,3.8,44.9,16.2
Talen Horton-Tucker,UTA,30,2.5,29.2,1.07,2.7,1.1,2,55,62.5,5.3,16,2.7,1.3,48,8.1
Malcolm Brogdon,POR,38,2.7,33.4,0.8,2.1,0.8,2.1,37.2,42.3,9.9,13.9,8.9,1,37.6,83.6
Trey Lyles,SAC,33,2.5,33.8,1,2.5,0.8,1.8,47.5,52.5,14.8,14.8,12.3,2.5,46.9,20.8
Kevin Huerter,SAC,42,2.4,26.7,0.82,2,0.7,1.7,39.4,41.5,17,16,17,4,40,79.2
Darius Garland,CLE,22,4,38.1,0.93,3.7,1.4,2.7,51.7,56.7,10.2,23.9,9.1,2.3,43.2,44.2
Richaun Holmes,DAL,15,5.5,65.1,1,5.5,2.2,4.3,50.8,56.9,7.3,14.6,7.3,1.2,46.3,20.8
Mike Muscala,WAS,21,4.5,62.1,0.88,4,1.6,3.6,44.7,47.4,8.4,13.7,7.4,2.1,42.1,62.3
John Konchar,MEM,37,2.2,30.9,1.01,2.3,0.8,1.8,47,52.3,13.3,10.8,10.8,3.6,47,18.9
