PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Larry Nance Jr.,NOP,27,1.6,22.8,0.73,1.2,0.4,1.6,28.6,36.9,2.3,4.5,2.3,2.3,27.3,96.1
Precious Achiuwa,TOR,23,1.8,19.4,0.76,1.4,0.6,1.7,33.3,41,0,7.1,0,0,31,93.9
Markelle Fultz,ORL,16,2.6,30.9,0.76,2,0.8,2.6,29.3,37.8,2.4,2.4,2.4,2.4,28.6,93.9
Wesley Matthews,ATL,18,1.4,28,1.23,1.8,0.7,1.3,52.2,67.4,7.7,7.7,7.7,3.8,50,11.5
Tristan Thompson,CLE,28,1.6,23,0.72,1.2,0.4,1.6,25,36.4,2.2,2.2,2.2,0,26.1,96.9
Gary Payton II,GSW,16,2.2,34,0.94,2.1,0.7,2.1,32.4,42.6,8.6,0,8.6,5.7,34.3,74.6
Mark Williams,CHA,17,2,14.2,0.97,1.9,0.6,1.7,37.9,50,8.8,5.9,8.8,0,41.2,68.2
Maxi Kleber,DAL,14,2.4,27.4,0.97,2.4,1,2.3,43.8,48.4,5.9,2.9,5.9,2.9,44.1,68.2
KJ Martin,PHI,16,1.9,38.3,1.06,2.1,0.6,1.6,38.5,50,19.4,6.5,19.4,9.7,41.9,45.3
Gradey Dick,TOR,26,1.6,36.8,0.81,1.3,0.5,1.5,30.8,38.5,7.1,2.4,7.1,2.4,33.3,91.1
James Wiseman,DET,24,1.3,12.4,1.1,1.4,0.5,1.3,43.3,51.7,6.5,0,6.5,3.2,45.2,36.5
Stanley Umude,DET,10,2.7,46.6,1.26,3.4,1,2.4,41.7,58.3,11.1,0,11.1,0,48.1,9.2
Taylor Hendricks,UTA,11,2.2,44.4,1.42,3.1,1.1,2,54.5,70.5,8.3,0,8.3,0,58.3,1.1
Amen Thompson,HOU,29,1.3,20.7,0.95,1.2,0.4,1.1,36.4,48.5,5.4,8.1,5.4,2.7,35.1,73.2
Jonathan Isaac,ORL,31,1.2,21.3,0.95,1.1,0.5,1.2,38.9,47.2,2.7,2.7,2.7,2.7,37.8,73.2
Joe Ingles,ORL,31,1.1,25.7,1.03,1.2,0.4,1,38.7,48.4,8.6,2.9,8.6,0,42.9,55.7
Sam Merrill,CLE,28,1.6,29.1,0.8,1.3,0.5,1.4,34.2,46.1,4.3,13,4.3,0,32.6,92.2
GG Jackson,MEM,16,2.3,39.4,1,2.3,0.8,2.2,37.1,50,2.7,2.7,2.7,0,37.8,62.2
Theo Maledon,CHA,11,2.6,38.2,1.28,3.4,1.2,2.3,52,64,13.8,6.9,13.8,6.9,51.7,8.1
Kevin Love,MIA,35,1.4,19.5,0.76,1.1,0.4,1.3,31.1,41.1,2,10,2,2,28,94.4
T.J. McConnell,IND,33,1.5,21.7,0.76,1.2,0.4,1.4,30.4,39.1,4,4,4,0,30,94.4
Justin Holiday,DEN,23,1.9,35.2,0.88,1.7,0.6,1.5,41.2,52.9,4.7,16.3,4.7,0,37.2,83.8
Mitchell Robinson,NYK,17,2.4,15.8,0.95,2.2,0.8,2.1,36.1,51.4,5,7.5,5,2.5,32.5,71.7
Yuta Watanabe,PHX,23,1.6,32.4,1.11,1.7,0.6,1.4,39.4,54.5,11.1,2.8,11.1,5.6,41.7,33.1
Derrick Rose,MEM,17,1.8,34.1,1.29,2.4,0.8,1.7,48.3,63.8,6.5,3.2,6.5,3.2,48.4,6.7
Goga Bitadze,ORL,32,1.2,9.5,1.05,1.3,0.4,1.1,38.9,51.4,10.3,0,10.3,2.6,43.6,49.2
Danilo Gallinari,WAS,24,1.6,23.8,1.05,1.7,0.6,1.4,41.2,52.9,7.7,5.1,5.1,0,43.6,49.2
Julian Strawther,DEN,31,1.6,34,0.84,1.4,0.5,1.4,34.9,43,8,8,8,2,34,87.7
Robert Covington,PHI,22,2.2,33.8,0.86,1.9,0.6,2,28.9,42.2,6.1,2,6.1,0,30.6,86.3
Chuma Okeke,ORL,22,1.9,31.3,1,1.9,0.7,1.8,40,52.5,0,4.8,0,0,38.1,62.2
Blake Wesley,SAS,24,1.7,28.1,1.02,1.8,0.6,1.5,37.8,54.1,2.4,7.3,2.4,0,36.6,56
Gary Harris,ORL,29,1.7,22.9,0.88,1.5,0.6,1.6,35.6,45.6,4,8,4,2,34,84.1
Nassir Little,PHX,23,2,34.3,0.94,1.9,0.7,1.8,35.7,47.6,8.5,4.3,6.4,2.1,36.2,76.6
Seth Curry,DAL,30,1.5,37.5,0.98,1.5,0.5,1.3,35,50,4.4,6.7,4.4,0,35.6,66
Amir Coffey,LAC,32,1.7,23.2,0.83,1.4,0.5,1.6,32,43,1.9,5.6,1.9,0,31.5,88.8
Delon Wright,WAS,26,1.7,30.6,1,1.7,0.6,1.5,37.5,50,4.4,6.7,4.4,0,37.8,62.2
Ousmane Dieng,OKC,24,1.8,48.9,1.07,1.9,0.6,1.7,37.5,50,7,0,7,0,41.9,43.5
Keon Ellis,SAC,25,1.8,30.6,1.04,1.9,0.6,1.5,37.8,47.3,15.6,2.2,15.6,0,46.7,50.6
Marcus Smart,MEM,20,3.3,33,0.73,2.4,0.7,2.6,26.9,35.6,10.6,10.6,10.6,0,30.3,96.1
Malachi Flynn,TOR,27,2,31.2,0.91,1.8,0.7,1.9,37.3,47.1,3.7,5.6,3.7,3.7,35.2,81.1
Trayce Jackson-Davis,GSW,29,1.7,21.7,1.02,1.7,0.7,1.6,40.4,51.1,2.1,0,2.1,0,41.7,56.4
Jaden Springer,PHI,21,2.3,36.4,1.02,2.3,0.8,2,41.5,50,8.3,8.3,8.3,2.1,41.7,56.4
Ja Morant,MEM,10,3.6,38.7,1.36,4.9,1.7,3.5,48.6,65.7,2.8,0,2.8,0,50,2.5
Draymond Green,GSW,22,3.5,34.7,0.65,2.3,0.7,3,23.9,32.1,5.2,7.8,3.9,0,24.7,98.6
Daniel Theis,LAC,35,1.8,20.1,0.81,1.4,0.5,1.6,31.6,43,3.2,4.8,3.2,0,30.6,91.6
Trey Murphy III,NOP,23,3.1,41.1,0.72,2.3,0.8,2.8,28.1,35.9,5.6,5.6,5.6,0,30.6,96.4
Miles McBride,NYK,29,1.9,36.2,0.94,1.8,0.7,1.8,37.3,46.1,7.3,0,7.3,0,40,73.5
Isaiah Livers,DET,22,1.8,24.2,1.3,2.4,0.8,1.7,47.4,61.8,10,0,10,5,50,5.6
Bismack Biyombo,MEM,27,2,15.2,1,2,0.7,1.8,39.6,52.1,5.7,3.8,5.7,0,39.6,62.2
Landry Shamet,WAS,32,1.8,28.4,0.96,1.7,0.6,1.7,37.7,46.2,7.1,1.8,7.1,3.6,39.3,69
Keita Bates-Diop,PHX,34,1.6,29.2,0.96,1.6,0.6,1.5,36.5,49,3.6,5.4,3.6,1.8,35.7,69
Nikola Jovic,MIA,17,3,45.9,1.06,3.2,1.1,2.6,42.2,54.4,5.9,7.8,5.9,2,41.2,47.1
Chimezie Metu,PHX,29,2,35.5,0.93,1.9,0.6,1.8,35.3,46.1,8.5,6.8,8.5,1.7,37.3,77.7
Jose Alvarado,NOP,27,2,33.1,1.04,2,0.7,1.9,38,53,1.9,3.8,1.9,0,37.7,52.1
Jalen Duren,DET,33,1.9,12.3,0.89,1.7,0.6,1.8,34.5,47.4,1.6,6.3,1.6,0,33.3,83.6
Alec Burks,DET,39,1.6,23.8,0.9,1.4,0.5,1.4,36.4,48.2,4.8,9.7,4.8,3.2,33.9,81.3
MarJon Beauchamp,MIL,31,1.8,27.4,1.02,1.8,0.6,1.5,41.7,54.2,5.5,9.1,5.5,1.8,40,57.1
Jaylin Williams,OKC,33,1.7,23.5,1.04,1.7,0.6,1.5,42,56,1.8,9.1,1.8,1.8,38.2,52.4
Jarred Vanderbilt,LAL,27,2,25,1.06,2.1,0.7,1.7,39.1,52.2,9.3,5.6,9.3,0,42.6,47.6
Jalen Smith,IND,34,1.6,19.5,1.05,1.7,0.6,1.4,40.8,53.1,7.1,5.4,7.1,0,42.9,48.7
Duop Reath,POR,36,1.8,20.9,0.92,1.7,0.5,1.5,35.2,45.4,12.3,7.7,12.3,3.1,38.5,78.8
Vasilije Micic,OKC,27,2.2,55.6,1,2.2,0.8,1.9,40.4,54.8,3.3,10,3.3,0,38.3,62.2
Trendon Watford,BKN,23,2.2,37,1.18,2.6,0.9,2.1,43.8,58.3,5.9,2,5.9,2,45.1,20.2
Lonnie Walker IV,BKN,29,2.3,39.8,0.92,2.1,0.7,2.1,33.9,46,3,3,3,0,34.8,78.6
Jaden Hardy,DAL,39,1.9,37.3,0.83,1.6,0.5,1.6,31.3,43,5.3,10.7,5.3,1.3,30.7,89.7
Day'Ron Sharpe,BKN,33,2.1,21.1,0.9,1.9,0.7,1.9,35.5,46.8,4.3,5.8,4.3,0,36.2,82.2
Davion Mitchell,SAC,32,1.9,31.3,1,1.9,0.7,1.8,38.6,51.8,3.2,4.8,3.2,0,38.7,62.2
Andrew Wiggins,IND,34,1.8,20.7,1.02,1.8,0.6,1.6,38.2,48.2,8.2,1.6,6.6,0,42.6,57.4
Tari Eason,HOU,22,2.7,30.6,1.03,2.8,1,2.5,38.2,49.1,6.7,3.3,6.7,1.7,40,54
Troy Brown Jr.,MIN,30,1.5,25.6,1.38,2.1,0.7,1.3,52.5,68.8,6.7,4.4,6.7,0,53.3,1.7
Jordan Goodwin,PHX,35,1.8,31.2,0.98,1.8,0.6,1.7,36.2,46.6,7.8,1.6,6.3,0,40.6,64.6
Caleb Houstan,ORL,30,2.4,44.7,0.9,2.1,0.7,2,36.7,46.7,8.5,8.5,7,1.4,38,81.6
Cam Whitmore,HOU,22,2,35.5,1.49,2.9,1,1.8,53.8,76.9,7,4.7,7,2.3,53.5,0.3
Craig Porter Jr.,CLE,26,1.9,32.9,1.3,2.5,0.8,1.8,46.8,64.9,4,2,4,0,48,5.6
Oshae Brissett,BOS,29,1.7,36.8,1.33,2.2,0.8,1.4,52.4,70.2,10.2,8.2,10.2,4.1,51,3.9
Wendell Carter Jr.,ORL,23,2.2,16.4,1.32,2.9,1,2,53.3,73.3,0,10,0,0,48,4.2
Isaiah Jackson,IND,28,1.6,16.4,1.44,2.4,0.8,1.5,52.4,70.2,8.7,2.2,4.3,2.2,54.3,0.8
Jeff Green,HOU,46,1.7,25.1,0.84,1.5,0.5,1.6,33.3,43.1,5,7.5,5,2.5,32.5,88.3
Bojan Bogdanovic,DET,28,2.5,27.8,0.96,2.4,0.9,2.4,35.3,48.5,1.4,1.4,0,0,35.7,70.5
Luke Kornet,BOS,31,2.2,24.9,0.97,2.2,0.8,2.1,40,50.8,1.4,4.3,1.4,0,39.1,67.4
Payton Pritchard,BOS,47,1.4,21.4,1.03,1.4,0.5,1.2,39.3,53.6,6.2,9.2,6.2,1.5,38.5,55.4
Luke Kennard,MEM,22,2.8,43.4,1.08,3,1.1,2.6,43.1,56.9,1.6,6.5,1.6,1.6,40.3,40.1
Jakob Poeltl,TOR,36,2.3,15.5,0.83,1.9,0.6,2,31.9,43.8,4.9,7.3,4.9,0,32.9,89.4
Moritz Wagner,ORL,46,1.8,17.4,0.84,1.5,0.5,1.6,34.7,43.1,6.2,7.4,6.2,2.5,34.6,88
Drew Eubanks,PHX,40,1.5,17.6,1.13,1.7,0.6,1.3,44.2,57.7,10,5,10,1.7,46.7,27.7
Dean Wade,CLE,39,2.2,26.4,0.82,1.8,0.7,1.8,37.1,45.7,3.6,13.1,2.4,0,34.5,90.3
Danuel House Jr.,PHI,32,2.4,38.6,0.9,2.2,0.7,2,35.9,48.4,7.7,11.5,5.1,1.3,35.9,82.5
Kevin Knox II,DET,28,2,30.6,1.23,2.5,0.9,1.8,49,66.3,5.3,8.8,5.3,0,47.4,12.5
Andre Jackson Jr.,MIL,32,1.4,24.3,1.56,2.2,0.8,1.3,59.5,76.2,8.9,0,6.7,2.2,62.2,0
Dennis Smith Jr.,BKN,32,2,23.6,1.13,2.2,0.8,1.8,40.7,58.5,1.6,4.8,1.6,0,39.7,29
Shake Milton,MIN,29,1.9,39.2,1.29,2.5,0.8,1.8,47.1,65.7,5.4,3.6,5.4,0,48.2,7
Cam Reddish,LAL,33,1.8,18.8,1.24,2.2,0.8,1.7,45.5,63.6,1.7,5.1,1.7,0,44.1,10
Jae Crowder,MIL,18,3,34.8,1.37,4.1,1.6,2.7,57.1,73.5,3.7,7.4,3.7,1.9,53.7,2.2
Max Christie,LAL,36,2.2,25.7,0.95,2.1,0.8,2.1,36,46.7,3.8,2.5,3.8,0,37.5,71.7
JT Thor,CHA,37,1.9,38.7,1.09,2.1,0.7,1.7,39.7,52.4,8.6,4.3,8.6,2.9,41.4,38.4
Dwight Powell,DAL,37,1.8,21.8,1.12,2.1,0.7,1.6,43.1,55.2,10.3,5.9,8.8,1.5,45.6,31.3
Marcus Sasser,DET,34,1.6,23.5,1.38,2.2,0.8,1.5,52.9,72.5,3.6,5.5,3.6,1.8,50.9,1.4
Paul Reed,PHI,46,1.8,23.2,0.94,1.7,0.5,1.5,33.8,44.1,13.4,6.1,13.4,2.4,39,75.8
Killian Hayes,DET,38,2.1,22,0.95,2,0.7,1.8,40.6,50,6.2,11.1,6.2,2.5,38.3,71
Jacob Gilyard,MEM,31,2.5,43.7,1.01,2.5,0.9,2.3,39.4,52.8,1.3,5.3,1.3,0,38.2,58.2
Cameron Payne,MIL,42,1.7,31.7,1.08,1.8,0.6,1.5,38.1,50.8,11.3,2.8,9.9,2.8,42.3,38.7
Cody Martin,CHA,17,4,39.3,1.13,4.5,1.6,3.8,43.1,59.2,0,4.4,0,0,41.2,28.4
Aaron Holiday,HOU,43,1.5,24.4,1.19,1.8,0.7,1.4,47.5,63.6,4.6,6.2,3.1,1.5,44.6,18.4
Dante Exum,DAL,31,1.9,27.3,1.28,2.5,0.9,1.6,54,67,13.3,8.3,10,5,51.7,7.5
Andre Drummond,CHI,46,1.7,20.6,1.01,1.7,0.6,1.4,41.5,55.4,5.2,10.4,2.6,0,40.3,58.5
Malcolm Brogdon,POR,38,2.6,32.5,0.81,2.1,0.8,2.4,31.5,41.8,2,5.1,2,1,30.6,91.9
Xavier Tillman,MEM,31,2.5,24.6,1.04,2.5,0.9,2.3,40,51.4,7.9,1.3,7.9,1.3,43.4,51.7
Walker Kessler,UTA,41,2.1,21.7,0.94,2,0.7,1.8,36,50,8.2,4.7,8.2,1.2,36.5,75.2
Christian Braun,DEN,49,2.1,32.1,0.77,1.7,0.6,1.9,29.5,37.9,5.7,4.8,5.7,1,31.4,93.3
Nicolas Batum,PHI,31,2.5,30.8,1.06,2.6,0.9,2.3,38.9,51.4,6.5,2.6,6.5,2.6,40.3,44.8
Nick Smith Jr.,CHA,31,2.1,37.6,1.28,2.6,0.9,1.9,48.3,65.5,6.3,4.7,6.3,1.6,48.4,7.8
Immanuel Quickley,NYK,29,3.6,43,0.79,2.9,1,3.3,29.2,39.6,4.8,4.8,3.8,1,30.5,92.5
Kris Dunn,UTA,40,2.2,30.8,0.93,2.1,0.6,1.9,33.3,46,9,6.7,9,0,37.1,77.4
Bam Adebayo,MIA,39,2.7,19.6,0.79,2.2,0.7,2.3,31.9,42.9,4.7,11.2,4.7,0.9,30.8,93
Chris Duarte,SAC,29,2.5,34.8,1.17,2.9,1.1,2.3,47,61.4,4.2,5.6,4.2,1.4,45.8,21.4
Joel Embiid,PHI,34,3.2,19.1,0.79,2.5,0.8,2.9,27.8,36.1,6.5,4.6,6.5,0.9,30.6,92.8
Jabari Walker,POR,45,2,27.1,0.95,1.9,0.7,1.7,41,50,4.5,10.1,3.4,2.2,38.2,70.8
Vince Williams Jr.,MEM,35,2.9,27.9,0.86,2.5,0.9,2.6,35.2,47.3,0,9,0,0,32,85.8
Talen Horton-Tucker,UTA,30,2.8,32.3,1.04,2.9,1,2.6,39.7,53.2,2.4,3.6,2.4,0,39.8,52.8
Julian Champagnie,SAS,41,2,33.5,1.04,2.1,0.7,1.8,41.7,54.9,7.2,7.2,7.2,1.2,39.8,52.8
Marcus Morris Sr.,PHI,32,2.4,41.8,1.12,2.7,0.9,2.1,42.4,58.3,6.5,7.8,3.9,0,42.9,31.8
Gordon Hayward,CHA,25,3.4,32.2,1.04,3.5,1.2,3,38.2,53.3,6,4.8,6,1.2,39.3,53.5
Kyrie Irving,DAL,27,3.9,38.8,0.86,3.3,1.1,3.5,31.6,44.2,3.8,5.8,3.8,1,31.7,86.9
Bruce Brown,IND,32,2.4,19.1,1.18,2.8,1,2.3,45.2,57.5,6.5,1.3,6.5,2.6,46.8,19
Tyrese Haliburton,IND,37,2.6,30.8,0.95,2.5,0.9,2.5,37.4,47.8,3.1,5.2,3.1,2.1,36.1,72.6
Jevon Carter,CHI,43,2.3,44.5,0.95,2.1,0.7,2,36.9,50.6,4.1,10.3,3.1,1,35.1,72.6
Torrey Craig,CHI,28,2.8,35.7,1.17,3.3,1.1,2.7,41.3,59.3,2.5,2.5,1.3,0,41.8,22
Mike Conley,MIN,45,2.4,28.1,0.86,2.1,0.7,2.2,32,43,5.6,6.5,5.6,4.6,30.6,85.5
Aaron Wiggins,OKC,44,2,38.5,1.04,2.1,0.7,1.9,37.8,54.3,3.3,5.6,3.3,0,37.8,50.6
Trey Lyles,SAC,33,3.1,42.5,0.93,2.9,1.1,2.8,37.2,48.9,2.9,5.9,2.9,1,36.3,78
Jusuf Nurkic,PHX,42,2,12.5,1.16,2.3,0.8,1.8,45.5,58.4,4.9,4.9,4.9,3.7,43.9,24.2
Kenrich Williams,OKC,37,1.9,31.5,1.38,2.6,0.9,1.7,54.8,71.8,5.8,5.8,5.8,1.4,53.6,1.9
De'Andre Hunter,ATL,26,3.6,36.8,1.03,3.7,1.3,3.3,39.1,52.9,4.3,4.3,3.2,2.2,38.7,55
Dario Saric,GSW,43,2,23.3,1.09,2.2,0.8,1.9,43.8,56.9,5.7,4.5,5.7,1.1,43.2,37.3
Quentin Grimes,NYK,43,1.8,24.1,1.23,2.2,0.8,1.7,47.3,63.5,2.6,3.8,2.6,1.3,46.2,11.5
Khris Middleton,MIL,40,2.4,25.7,1.01,2.4,0.8,2.1,39.3,54.2,5.2,8.3,5.2,1,38.5,59.1
Josh Okogie,PHX,39,2.7,33.8,0.94,2.5,0.8,2.3,34.1,46.2,9.5,5.7,7.6,1.9,37.1,74.6
Shaedon Sharpe,POR,31,3.3,31.3,0.98,3.2,1.1,2.8,37.5,48.9,6.9,6.9,5.9,1,38.6,65.5
John Konchar,MEM,37,2.5,34.6,1.06,2.7,0.9,2.3,40,54.1,4.3,4.3,4.3,0,40.9,45.3
Moses Moody,GSW,31,2.7,40.5,1.19,3.2,1.2,2.5,47.4,63.2,4.8,6,3.6,2.4,45.8,17.6
Bryce McGowens,CHA,36,2.9,48.8,0.97,2.8,0.9,2.5,37.8,50,4.9,7.8,3.9,0,37.9,67.7
Evan Mobley,CLE,24,4,29,1.04,4.2,1.5,3.5,41.7,56.5,5.2,8.3,5.2,1,40.6,51
Darius Garland,CLE,22,3.5,32.9,1.32,4.5,1.6,3.3,50,68.8,2.6,3.9,2.6,1.3,48.7,4.5
Rudy Gobert,MIN,48,2.6,16.1,0.81,2.1,0.8,2.5,32.2,39.8,4.8,1.6,4.8,0.8,34.4,91.4
Derrick Jones Jr.,DAL,44,2.7,27.3,0.86,2.3,0.8,2.4,32.1,43.4,6.8,5.9,6.8,2.5,33.1,86.6
Patrick Beverley,PHI,43,2.7,35.2,0.87,2.3,0.7,2.3,31.6,43.4,6.9,8.6,6.9,0,33.6,85
Terry Rozier,CHA,30,3.8,33.8,0.89,3.4,1.2,3.5,35.6,48.1,1.8,7.1,1.8,0.9,33.6,83.3
Nic Claxton,BKN,38,2.3,16.1,1.15,2.7,1,2.2,44.6,57.2,4.5,3.4,3.4,2.3,44.3,25.1
LaMelo Ball,CHA,22,3.8,40.8,1.2,4.6,1.6,3.3,50,66.7,6,9.5,6,1.2,46.4,15.9
Cole Anthony,ORL,49,2.5,27.1,0.83,2.1,0.8,2.2,36.1,45.4,3.3,9.8,3.3,0.8,33.3,89.4
Garrison Mathews,ATL,34,2.2,45.8,1.34,3,1,2.1,47.1,66.4,7.9,2.6,6.6,2.6,48.7,3.3
Domantas Sabonis,SAC,44,2.4,14.9,0.97,2.3,0.8,2.1,37.4,49.5,10.4,6.6,10.4,2.8,39.6,67.1
Bennedict Mathurin,IND,48,2,27.6,1.06,2.1,0.8,1.8,42.9,54.8,8.2,7.2,8.2,2.1,43.3,46.5
Jae'Sean Tate,HOU,46,2.1,29.4,1.08,2.2,0.7,1.9,39.1,51.1,9.5,3.2,9.5,4.2,41.1,39
Myles Turner,IND,46,2,13.7,1.11,2.3,0.8,1.9,43.2,56.3,4.3,3.2,4.3,1.1,43.6,34
Nick Richards,CHA,38,2.2,20.4,1.22,2.7,1,2.2,46.3,61,2.4,1.2,1.2,0,47.1,13.1
Caris LeVert,CLE,36,3,29.7,0.96,2.9,1,2.6,36.8,51.6,3.7,9.2,3.7,0,35.8,69.4
Daniel Gafford,WAS,44,2.3,17.2,1.06,2.4,0.8,2.1,39.6,52.7,7,3,6,1,42,46.8
Anthony Black,ORL,41,2.3,28.2,1.11,2.6,0.9,2.1,41.2,57.1,7.3,6.3,7.3,2.1,41.7,32.3
Zach Collins,SAS,38,2.5,18.7,1.14,2.8,0.9,2.3,40.2,56.9,5.3,3.2,5.3,1.1,41.5,26.2
