PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Derrick White,BOS,45,4.2,29.6,1.04,4.4,1.5,3.3,46.6,54.1,11.1,13.2,9.5,2.1,45.3,86.8
Devin Vassell,SAS,45,4.5,26,0.97,4.4,1.7,3.7,45.8,51.2,8.5,10.9,8,3,43.8,75.6
Franz Wagner,ORL,42,5.3,26.4,0.86,4.6,1.8,4.1,42.8,44.8,11.7,13.1,11.3,2.7,42.3,49.1
Giannis Antetokounmpo,MIL,47,3.5,12.7,1.17,4.1,1.5,2.4,61.4,62.7,25.6,14,24.4,9.1,58.5,96.6
CJ McCollum,NOP,34,5.1,29.1,1.07,5.5,2.1,4.2,49.3,58.1,9.1,12,8.6,2.3,46.3,90.6
Kevin Durant,PHX,42,4.2,16.9,1.06,4.4,1.7,3.3,51.1,55.8,10.3,12.6,8.6,2.3,48.6,88.9
Malcolm Brogdon,POR,39,5.8,37.2,0.8,4.6,1.7,4.8,34.9,39,9.7,9.3,8,1.3,37.2,34.2
Darius Garland,CLE,23,9,43.9,0.87,7.8,3.1,6.6,47.7,50.7,9.2,18.4,8.3,1,42.7,50.9
Tyler Herro,MIA,30,6.7,31.5,0.89,6,2.5,5.7,43.6,48.5,5,11.4,4.5,1.5,40.1,55.1
T.J. McConnell,IND,39,4.4,50.4,1.02,4.5,2,3.6,55,55.4,7.6,12.3,7,1.8,50.9,82.5
Collin Sexton,UTA,51,3.6,22.2,0.93,3.3,1.2,2.9,40.4,43.5,14.2,8.7,12.6,2.7,43.7,66.7
Spencer Dinwiddie,BKN,46,4.4,33.6,0.83,3.7,1.2,3.3,37,40.9,17.2,12.7,17.2,5.4,38.7,41.9
Paul George,LAC,45,3.7,17.9,1,3.7,1.4,2.9,46.2,55.3,8.9,14.3,8.3,1.8,43.5,80.1
Cole Anthony,ORL,49,4.3,33.2,0.79,3.4,1.2,3,39.5,40.5,13.9,17.7,12,1.9,39.7,32.9
Kawhi Leonard,LAC,45,3.5,17.4,1.04,3.6,1.4,2.8,50.8,57.3,7.7,14.1,6.4,1.3,46.8,88
LeBron James,LAL,44,4.3,18.4,0.86,3.7,1.3,3,44.7,50,12.7,19,11.6,1.6,41.3,47.4
Malik Monk,SAC,46,4.2,28.4,0.84,3.5,1.2,2.9,42.1,47.7,10.5,21.5,9.9,1.6,38.2,43.6
Keyonte George,UTA,45,4.6,37,0.77,3.6,1.2,3.4,35.8,44,8.2,20.3,8.2,1.4,32.9,27.4
Jordan Clarkson,UTA,41,4.7,24.6,0.81,3.8,1.5,3.6,40.9,44.3,8.2,16.5,7.2,1.5,37.6,37.2
Caris LeVert,CLE,37,4.5,27.7,0.93,4.1,1.6,3.6,45.2,50,7.9,11.5,7.3,1.2,43,66.1
Jaylen Brown,BOS,45,3.7,17.1,0.92,3.4,1.4,2.9,47.3,51.2,8.4,15.7,6.6,1.8,42.2,60.7
Kyrie Irving,DAL,27,5.9,25.7,0.95,5.6,2.1,5,41.2,46,10.7,5.7,8.2,1.9,43.4,70.1
Kyle Kuzma,WAS,48,4.1,18.2,0.77,3.1,1.3,3.2,39.4,41.9,7.6,15.2,7.6,1.5,37.1,25.2
Marcus Sasser,DET,44,3.4,48.5,0.99,3.4,1.3,2.7,47.9,55.6,8,15.3,6,1.3,43.3,78.6
Immanuel Quickley,NYK,29,4.3,31.6,1.18,5.1,1.7,3.4,50,58.5,16,6.4,14.4,2.4,53.6,97.4
Brandon Miller,CHA,42,4,24.4,0.89,3.5,1.4,3.1,43.2,45.5,11.4,11.4,10.2,2.4,42.8,53.8
Zach LaVine,CHI,25,6.2,32.7,0.94,5.8,2.1,5.1,41.7,47.6,9.1,8.4,7.8,0,43.5,68.4
Khris Middleton,MIL,41,4,26.8,0.9,3.5,1.4,3.2,44.3,48.9,6.8,13.6,6.2,1.2,41.4,56.8
Zion Williamson,NOP,38,3.8,18.7,0.98,3.8,1.5,2.7,54.9,54.9,20.5,15.8,18.5,6.2,51.4,76.5
Tre Jones,SAS,45,3.1,32,0.99,3.1,1.2,2.4,50.5,52.3,9.9,13.5,6.4,0.7,48.2,78.2
Scottie Barnes,TOR,49,3.4,16.8,0.83,2.8,1.2,2.6,46.5,48,8.4,18.1,8.4,3,40.4,42.3
Bennedict Mathurin,IND,48,3.2,22.1,0.89,2.8,1.1,2.5,42.6,47.5,9.2,13.2,9.2,2.6,40.1,55.6
Jaden Ivey,DET,45,3.5,22.8,0.82,2.9,1,2.4,40,44.1,14.6,19.1,14.6,3.8,38.2,40.6
Andrew Wiggins,IND,36,4.3,41.5,0.82,3.5,1.6,3.4,46,47.2,3.9,15.7,3.9,0.7,40.5,41.2
Mike Conley,MIN,45,3.2,33.2,0.84,2.7,0.9,2.5,35.4,43.4,9.7,15.2,8.3,2.8,34.5,44.4
Keldon Johnson,SAS,46,3.1,18.6,0.84,2.6,1,2.3,41.7,44.4,11.3,15.5,9.2,2.8,40.1,44
Shaedon Sharpe,POR,32,5.3,30.6,0.68,3.6,1.3,4,33.6,38.7,5.8,19.3,5.3,0,31,16.7
Jimmy Butler,MIA,35,3.9,21,0.82,3.2,0.9,2.7,34.4,34.4,20.6,14,18.4,5.1,39.7,38.9
Bojan Bogdanovic,DET,28,3.8,19.7,1,3.8,1.4,2.7,52,59.3,8.6,21,7.6,1,44.8,80.1
Jerami Grant,POR,43,2.8,13.9,0.87,2.4,1,2,47.7,47.7,10.8,15.8,10,0,45,49.6
Miles Bridges,CHA,37,3,14.7,0.92,2.8,1.1,2.5,42.4,49.5,6.3,12.5,5.4,0.9,40.2,62.4
Patrick Beverley,PHI,45,2.3,35.4,0.96,2.2,0.8,1.7,46.2,48.1,15.2,14.3,13.3,3.8,45.7,72.6
Bradley Beal,PHX,26,4,22,0.97,3.8,1.5,3,51.3,52.6,13.6,15.5,12.6,4.9,46.6,74.8
Josh Giddey,OKC,49,2.5,19.2,0.81,2,0.9,1.9,47.8,48.4,6.5,21.8,6.5,2.4,39.5,36.8
